course_id,course_title,course_url,course_instructor,course_rating,course_duration,course_details,course_level,course_no_of_reviews,course_no_of_enrolled
ps_12,Developing Websites for Accessibility: Getting Started,https://www.pluralsight.com/courses/developing-websites-accessibility-getting-started,Brian Treese,4.8,2.411111111111111,"The web is designed to work for all people regardless of ability or disability, but accessibility for those with special needs is often overlooked in both the design and development processes. In this course, Developing Websites for Accessibility: Getting Started, you will gain foundational knowledge of common accessibility issues and how you can address them. First, you will learn how those with various disabilities access and use the web. Next, you will explore the WCAG guidelines and discover the ways in which you can meet them. Then, you will discover how to better design and code for those facing these issues. Finally, you will see how to make forms and media more accessible. When you are finished with this course, you will have a solid foundation to begin creating solutions that work, not just for those without disabilities and impairments, but for everyone.",1,85,
ps_13,Java Application Development with Tomcat 9,https://www.pluralsight.com/courses/java-application-development-tomcat,Richard Monson-Haefel,4.4,2.027222222222222,"You need to develop Java web applications but are not sure what to use as a development platform. Use Tomcat, the leading Java web application platform. In this course, Java Application Development with Tomcat, you will gain foundational knowledge of how to develop Java web applications for Tomcat. First, you will learn about HTTP 1.1 and how it is processed by Tomcat. Next, you will learn about the Servlet API and how to develop custom servlets, JSP, Filters, and Listeners. Finally, you will explore how to configure, package, and deploy web applications in WAR files. When you are finished with this course, you will have the skills and knowledge of Servlets and JSPs needed to develop web applications in Java. Software required: Tomcat 9, Windows 10, Linux, or macOS and a text editor.",2,56,
ps_14,Advanced Web Application Penetration Testing with Burp Suite,https://www.pluralsight.com/courses/advanced-web-application-penetration-testing-burp-suite,Dr. Sunny Wear,4.2,1.8177777777777777,"Did you know Burp Suite makes automation, data exfiltration, and customization techniques possible to help make you an even better pentester? This advanced course, Advanced Web Application Penetration Testing with Burp Suite, is designed to expand your knowledge of the Burp Suite product to utilize many of the lesser known features offered in the tool. You will learn How to:",3,54,
ps_15,Microsoft Azure Developer: Developing for Autoscaling,https://www.pluralsight.com/courses/microsoft-azure-autoscaling-developing,Nikola Milanovic,4.5,1.7341666666666666,"Using Microsoft Azure as a hosting and services provider enables developers to write modern cloud-first applications. In this course, Microsoft Azure Developer: Developing for Autoscaling, you'll gain the ability to use Azure and leverage a built-in autoscaling system that takes care of all heavy lifting, leaving you, the developer, to only think about your code. First, you'll learn how the autoscaling on Azure works. Next, you'll explore various cloud patterns that enable your application to scale better. Finally, you'll discover how to write code that can be executed in parallel efficiently. By the end of this course, you'll have the knowledge to efficiently create an autoscaling strategy for your own applications.",3,57,
ps_16,Full Stack Web Development with Python (WEB2PY),https://www.pluralsight.com/courses/full-stack-web-development-python-web2py,Terry Toy,4.5,3.0430555555555556,"Learn full stack web development using Python and WEB2PY. WEB2PY is an easy to learn, integrate framework that includes a web server, admin, bootstap, and sqlite database. One simple download has everything you need to build robust, data driven web applications. This project-based course is for beginners new to web development or those who want to quickly learn a Python web framework.",1,172,
ps_17,Building Go Web Services and Applications,https://www.pluralsight.com/courses/go-building-web-services-applications0,Josh Duffney,3.7,3.209166666666667,"In this course, Building Go Web Services and Applications, you’ll
learn to build web services with Go. First, you’ll explore
building a JSON based web service. Next, you’ll discover
how to store and retrieve data from a database. Finally,
you’ll learn how to integrate the web service a web
application using Go’s template package from the standard
library. When you’re finished with this course, you’ll have
the skills and knowledge needed to build web services
and applications with the Go programming language.",2,15,
ps_18,Web Development with HTML & CSS: The Big Picture,https://www.pluralsight.com/courses/html-css-web-development-big-picture,Barry Luijbregts,,1.4244444444444446,"The web brings a world of information to your browser. In this course, Web Development with HTML & CSS: The Big Picture, you'll learn how HTML, CSS, and JavaScript work together to bring content to your browser. First, you'll explore how HTML displays to the web. Next, you'll discover how CSS styles the web. Finally, you'll learn how JavaScript is the glue that makes the web interactive. When you're finished with this course, you'll have the skills and knowledge of HTML and CSS needed to bring content to your browser.",1,,
ps_19,Seminar: Getting Started with a Career in Web Development,https://www.pluralsight.com/courses/seminar-getting-started-web-development,Dan Wahlin,,7.448333333333333,"How do you get started with a career in web development? What are the first steps you should take? Is getting a job in software worth all the effort? In this seminar series, Dan Wahlin will help answer those questions and show how you can get started on the path to becoming a web developer. Throughout the seminar sessions, you'll learn how the Internet works, different code editors that can be used, and fundamentals of key technologies such as HTML, CSS, and JavaScript. You'll also hear from experts in the field who will share how they got into software development and their overall career stories. Although becoming a web developer requires a lot of hard work and effort, you'll see that it's a fun and rewarding career that will have you waking up excited about what you do every day.",1,,
ps_20,PHP 8 Web Application Security,https://www.pluralsight.com/courses/php-web-application-security,Christian Wenz,4.7,5.331666666666666,"Web applications are under attack every day. PHP, being one of the most widely-used programming languages on the web, is one of the main targets. Some oddities, especially those of older versions, facilitate some of the attacks. This course, PHP Web Application Security, helps developers to understand security risks, how vulnerabilities can be exploited, and how to avoid those attacks. First you'll learn about how to defend against cross-site scripting, including new approaches such as content security policy. Next, you'll learn about how cross-site request forgery works, why it works so well, and how you can implement protection using PHP. Finally, the course will wrap up by teaching you how to protect against SQL injection attacks, covering not only MySQL, but also other relevant databases PHP supports. By the end of this course, you'll have the knowledge to anticipate and defend against the major threats against web applications today.",2,50,
ps_21,Rebuilding Web Forms Applications in MVC,https://www.pluralsight.com/courses/rebuilding-web-forms-applications-mvc,Alex Wolf,4.6,3.8291666666666666,"Transitioning from ASP.NET Web Forms applications to MVC applications can be difficult, but you can ease the transition. This course, Rebuilding Web Forms Applications in MVC, will help developers, like you, to migrate to a new framework. You'll complete this task using a two-tiered approach: first, you'll compare and contrast what high-level concepts are shared between Web Forms and MVC. Next, you'll learn how they are both built on the larger ASP.NET platform. Finally, you'll explore how the specific implementation details of those concepts vary between frameworks, demonstrated by rebuilding a meaningful sample application. By the end of this course, you'll be more prepared to rebuild apps and make a smooth transition to MVC.",2,225,
ps_22,Python Desktop Application Development,https://www.pluralsight.com/courses/python-desktop-application-development,Bo Milanovich,4.5,1.7166666666666668,"In this course, you will learn how easy it is to write desktop applications using Python and its amazing friend, Qt. Python is famous for being simple yet powerful, and the same is true for Qt; in as little as 50 lines of code, you'll be able to write a fully functioning application. Not only that, but your application will also run on all major operating systems, and it will look like it's written for that operating system!",1,522,
ps_23,Kubernetes for Developers: Deploying Your Code,https://www.pluralsight.com/courses/kubernetes-developers-deploying-code,Dan Wahlin,4.8,3.0766666666666667,"Deploying code to different environments can be challenging. In this course, Kubernetes for Developers: Deploying Your Code, you’ll learn about different deployment techniques that can be used to ensure your code and applications work correctly. First, you'll discover how deployments work in Kubernetes, this includes showing how to define a deployment using YAML and migrate it to Kubernetes using the kubectl tool. Then, you'll explore how rolling deployments work, the benefits they offer, and how you can roll back a deployment if something goes wrong. Next, you'll delve into Canary deployments, the role they can play to ensure code updates run properly, and when they're appropriate to use, followed by Blue-Green deployments. From there, you'll learn about jobs and CronJobs, and how to run a one-time job or even run a job on a schedule using the Cron format. Finally, you'll explore different monitoring and troubleshooting tools such as Prometheus and Grafana that can be used to monitor Kubernetes and provide alerts when things go wrong, along with key troubleshooting commands that you can run to obtain more information about problems that arise. When you’re finished with this course, you’ll have the skills and knowledge required to deploy your code and ensure it works properly in a Kubernetes cluster.",2,153,
ps_24,Developing Applications on Ethereum Blockchain,https://www.pluralsight.com/courses/blockchain-ethereum-developing-applications,Ivan Mushketyk,5.0,5.809166666666666,"In the last several years there has been a rapid development of the new ecosystem of decentralized applications. Ethereum is at the very center of this revolution and is the most popular platform to develop decentralized applications.
In this course, Developing Applications on Ethereum Blockchain, you will learn how to develop decentralized applications with Ethereum. First, you will learn the fundamentals of Ethereum and decentralized applications. Then, you will see how to develop smart contracts that allow executing custom code on the Ethereum blockchain. Finally, you will explore how to build web applications that use Ethereum as a backend. When you finish this course, you will have a foundational understanding of the Ethereum blockchain knowledge that will help you immensely as you move forward and create your decentralized applications.",2,35,
ps_25,RESTful Web Services with Node.js and Express,https://www.pluralsight.com/courses/node-js-express-rest-web-services-update,Jonathan Mills,4.5,2.0455555555555556,"At the core of Node.js application development is a thorough knowledge of RESTful APIs. In this course, RESTful Web Services with Node.js and Express, you will learn how to create lightweight, fast, scalable APIs quickly and simply. First, you will discover what REST APIs are and how to implement the REST verbs. Next, you will explore how to build unit tests for your application. Finally, you will learn how to expose API navigation through hypermedia. When you are finished with this course, you will understand how to build real backend REST APIs with Node.js that will help you as you move forward to build web applications. Software required: Node.js; MongoDB",2,251,
ps_26,ASP.NET Core Web API Fundamentals,https://www.pluralsight.com/courses/asp-dot-net-core-6-web-api-fundamentals,Kevin Dockx,4.9,8.57,"ASP.NET Core is a great platform for building APIs with. In this course, ASP.NET Core Web API Fundamentals, you'll learn how to build an API with ASP.NET Core that connects to a database via Entity Framework Core. First, you’ll learn how to get started with API building in ASP.NET Core. Next, you’ll discover how to get and manipulate data from services, use the built-in dependency injection system, and work with configuration files. Finally, you’ll learn how to connect to a database through Entity Framework Core and how to document your API. When you’re finished with this course, you will be able to build an API from scratch with ASP.NET Core.",1,825,
ps_27,Practical CouchDB for Developers,https://www.pluralsight.com/courses/practical-couchdb-developers,Abhishek Kant,4.1,5.578055555555555,NoSQL databases have become mainstream with their suitability to internet-grade applications. This course has been authored to leverage your knowledge of relational databases to leap into NoSQL concepts using CouchDB. We assume no knowledge of NoSQL databases and take you to intermediate level in this course. You will learn the constructs within CouchDB and become familiar with Map-Reduce language using JavaScript. This open source technology ideally augments your project requirements. We will conclude this course with practical applications of CouchDB in JavaScript and .NET applications.,2,59,
ps_28,Developing Extensible Software,https://www.pluralsight.com/courses/developing-extensible-software,Miguel Castro,4.7,3.7741666666666664,"In today's competitive world of software development, using methodologies such as Agile lets us get products to market quicker and in a controlled fashion, but that's not enough. Applications need to be able to grow without being totally rewritten. Sure, there eventually comes a time when every app needs a major overhaul, but if applications are written to be extensible in the first place, the overhaul can be performed in pieces; and in the meantime, new features can be added or existing features changed without bringing the app down. This ""extensibility"" in our design is becoming more and more important every day as software shops compete with each other for work and even with other countries. There have been many articles and design documents written on things like inversion of control in the UI tiers. Many books have dedicated chapters to injecting objects into MVC controllers or WPF ViewModels, but not many have focused on the meat of a system, the business tiers. These are the tiers that are accessible to the UI of a system, more than one in many cases. And these are the tiers that can be most volatile and subject to change and enhancement. In this course, I'll show you some of my favorite extensibility designs and techniques which will let you write software in building blocks that can be connected and interconnected in different ways. I'll keep most of my focus on the business tiers, which despite the lack of user-centric visual glamour, is where you get to exercise the most creativity. You'll be able to roll out applications and continuously add or change things without affecting the core infrastructure in place. To me, this not only makes the software better, but more fun to write!",2,523,
ps_29,Setting up a Java Development Environment,https://www.pluralsight.com/courses/setting-up-java-development-environment,Sander Mak,4.7,0.8494444444444444,"To develop Java applications you need the right tools installed. In this course, Setting up a Java Development Environment, you will go through all the steps necessary to set up a fully functioning Java development environment. First, you will learn how to install and use the Java Development Kit, which is required to compile and run Java code. Next, you will see how an IDE like IntelliJ makes Java development more productive. Last, you will explore how to package Java applications into JAR files for wider distribution. After finishing this course, you will have a working Java development environment, so you can start your Java learning journey.",1,285,
ps_30,Developing Models in Microsoft Azure,https://www.pluralsight.com/courses/microsoft-azure-developing-models,Saravanan Dhandapani,4.4,1.9319444444444442,"Many developers struggle with the time and effort it takes in designing and developing a highly optimal machine learning model. In this course, Developing Models in Microsoft Azure, you will learn the foundational knowledge of machine learning solutions offered by Microsoft Azure. First, you will understand the basics of setting up workspaces, creating blobstore, and making and registering datasets. Next, you will explore how to create an experiment and submit the run on a compute target provided by Microsoft Azure. Finally, you will explore how to tune hyperparameters and use automated machine learning models, allowing for the development of models without writing a single line of code. When you are finished with this course, you will have the skills and knowledge on the various cutting edge features offered by Microsoft Azure Machine Learning service that are necessary in developing a machine learning model.",2,15,
ps_31,MSIL for the C# 8 Developer,https://www.pluralsight.com/courses/msil-csharp-developer,Filip Ekberg,4.5,2.5869444444444447,In this course we look at MSIL; the code that is generated when you compile C#. We explore MSIL so that you get a better understanding of how C# works and how it is compiled.,2,245,
ps_32,Cryptography Principles for IT Professionals and Developers,https://www.pluralsight.com/courses/cryptography-principles-it-professionals-developers,Michael Perry,4.7,3.3944444444444444,"Cryptography is at the heart of all information security, from administering infrastructure to writing secure code. To be effective, you need to understand how cryptography works and how far it can be trusted.

In this course, Cryptography Principles for IT Professionals and Developers, you will learn to apply cryptographic algorithms to keep your systems safe.

Here's what you will learn:",2,55,
ps_33,Custom VBA Class Development,https://www.pluralsight.com/courses/custom-vba-class-development,Ken Getz,4.6,3.54,"It's possible to create VBA applications for Microsoft Office and other VBA hosts without ever delving into the concepts of creating and using classes, but by skipping this important and useful functionality, you deny yourself one of the best ways to create scalable, maintainable applications. By encapsulating entities in discrete classes, you make it easier to ensure that generalized code doesn't interact inappropriately with your data. In this course, you'll learn to create and consume VBA classes, adding your own custom properties, methods, and events. You'll learn to handle specific class-based issues, such as orphaned objects and memory leaks, creating custom events and handling those events, and wrapping the Collection object in a class to extend and protect it. You'll also learn how to create standard dynamic data structures like stacks, queues, and linked lists using VBA, and you'll be astonished at how easy it is to create these using VBA classes.",2,53,
ps_34,Securing a JavaScript REST API with JSON Web Tokens,https://www.pluralsight.com/courses/securing-javascript-rest-api-json-web-tokens,Deeksha Sharma,3.3,1.4402777777777778,"For server side JavaScript applications, securing protected routes and working with authorization is often a challenging task. In this course, Securing a JavaScript REST API with JSON Web Tokens, you’ll learn to use the mechanism of JWT also read as JOT to transfer claims between two parties. First, you’ll explore how to protect the server side REST API endpoints from unauthorized access and data tampering. Next, you’ll discover how servers can generate, sign, send, and validate claims in the JSON Web Tokens. Finally, you’ll learn how to make tradeoffs when storing JWT, security considerations, possible JWT attacks and security best practices to mitigate the risk. When you’re finished with this course, you’ll have the skills and knowledge of JWT fundamentals needed to design and ship robust RESTful APIs in the JavaScript ecosystem.",2,58,
ps_35,Exam Alert: Develop for Azure Storage,https://www.pluralsight.com/courses/exam-alert-develop-azure-storage,David Tucker,4.9,0.3888888888888889,"The Developing Solutions for Microsoft Azure exam covers a wide array of topics for Azure developers. In this course, Exam Alert: Develop for Azure Storage, you’ll review the core concepts covered in this area for the exam. First, you’ll learn the exam objectives for this domain. Next, you’ll discover the knowledge areas that you will need to know for the exam. Finally, you’ll explore sample questions and scenarios from this domain in preparation for the exam. When you’re finished with this course, you’ll know the areas you need to focus on in your preparation for taking the AZ-204 exam.",2,54,
ps_36,ASP.NET Core Web API Deep Dive,https://www.pluralsight.com/courses/asp-dot-net-core-6-web-api-deep-dive,Kevin Dockx,4.9,9.105277777777777,"In this course, ASP.NET Core Web API Deep Dive, we will teach you how to build a truly RESTful API, using deep-dive ASP.NET Core concepts. Creating that is different from creating a regular web API.",2,159,
ps_37,Webpack 1 Fundamentals,https://www.pluralsight.com/courses/webpack-fundamentals,Joe Eames,4.6,2.3930555555555557,"Front end web development is getting more and more complex: more moving pieces are being introduced every day. The days of doing front end web development without a build are drawing to a close. Of all the front end build tools, Webpack is one of the most interesting and is gaining popularity. This course will cover all the ins and outs of Webpack, how to use it for your own purposes, and how to customize it to fit your exact needs.",2,456,
ps_38,Implementing Web and Mobile Services on Microsoft Azure,https://www.pluralsight.com/courses/microsoft-azure-implementing-web-mobile-services-update,Mike Pfeiffer,4.7,3.934444444444445,"The Microsoft Azure cloud platform is key when implementing and deploying web and mobile backends. In this course, Implementing Web and Mobile Services on Microsoft Azure, you'll learn about the web and mobile services that support software development projects and deployments in the Azure cloud. First, you'll explore how to deploy and manage Azure Web Apps and take a look at Azure Kubernetes Service (AKS). Next, you'll delve into Azure functions, API management, Logic Apps, and more. Then, you'll explore deployment scenarios and see how to do basic deployments. Finally, you'll discover how to build an end-to-end continuous delivery pipeline. By the end of the course, you'll have a solid foundation of knowledge you can use to deploy and manage web and mobile backends running in the Azure cloud.",2,51,
ps_39,VoIP and Web Calls: Tips for Better Remote Communications,https://www.pluralsight.com/courses/voip-web-calls-better-remote-communication,Amber Israelsen,4.6,1.399722222222222,"With more and more employees working remotely, remote communication skills have become increasingly important. This is especially true of VoIP or web-calls. However, in a world full of distractions, deadlines, competing time zones, and a dizzying array of tools, how can you maximize the time you have on these calls? How can you effectively transition from communicating face-to-face with someone in an office to communicating with someone who's perhaps half a world away? In this course, VoIP and Web Calls: Tips for Better Remote Communications, you'll learn this and much more. First you'll learn how to prepare for the call. Then you'll learn how to effectively lead or participate in the call. Finally you'll explore the actions to take after the call is complete. When you're finished with this course, you'll have a solid understanding of remote communications and how they can help you move forward as an effective communicator in your field.",1,65,
ps_40,User Experience Tips and Tricks for Developers,https://www.pluralsight.com/courses/ux-tips-tricks-developers,Amber Israelsen,4.8,2.915833333333333,"""User experience"" has become a buzzword in recent years, and users and companies are expecting more and more from their software. As a developer, you need to stay ahead of this trend by understanding and applying basic UX principles and best practices. This course will show you ten practical tips that you can start using today to improve the user experience of your software.",1,562,
ps_41,Developing a Team and Its Culture,https://www.pluralsight.com/courses/developing-team-culture,Tony Curtis,4.0,1.2991666666666666,"You’ve reached a point in your career where you’ve been called on to lead or manage a team. Your prior experience working on a team and with a manager or leader offers some insight into what is required, but you may need more information on how to succeed as a leader. In this course, Developing a Team and Its Culture, you will learn the value of diversity and how to leverage it. You will also learn how to establish a culture in your team and why it’s important. Finally we will discuss how to leverage team and individual successes to further strengthen the team. When you’re finished with the course, you’ll have the strategies you need to form a cohesive team that will succeed in their projects.",1,85,
ps_42,Getting Started With Elasticsearch for .NET Developers,https://www.pluralsight.com/courses/elasticsearch-for-dotnet-developers,JP Toto,4.5,1.9213888888888888,"Elasticsearch is a free, open source, distributed, real-time analytics and search engine. It's built to be used in environments where speed and availability are considered high priorities. This course will introduce users to Elasticsearch, do a walkthrough of a basic installation, and teach the user how to index data and query it efficiently. The course will then go on to teach more advanced querying techniques, filters, and analytics. Finally, the course will show users how to integrate Elasticsearch with their .NET projects using a basic console application example.",1,651,
ps_43,AZ-204: Developing Solutions for Microsoft Azure,https://www.pluralsight.com/courses/az-204-developing-solutions-microsoft-azure,Amy Coughlin,2.7,4.220277777777778,"In this course, AZ-204: Developing Solutions for Microsoft Azure, you’ll learn how to apply your programming and solution development skills in the Azure cloud. First, we’ll explore Azure compute resources and solutions, including: deploying and configuring virtual machines, containerized solutions, the Azure App Service, and Azure Functions. Next, you’ll discover how to develop solutions that leverage storage resources, such as Blob storage and Cosmos DB. Then, you’ll learn how to secure, monitor, and optimize your Azure solutions. Finally, we’ll explore how to work with third-party and Azure services, such as Event Grid, Service Bus, and others. When you’re finished with this course, you’ll have the skills and knowledge required to approach the AZ-204 exam with confidence.",2,45,
ps_44,"Front-End Web Development Quick Start With HTML5, CSS, and JavaScript",https://www.pluralsight.com/courses/html5-javascript-css-front-end-web-app,Shawn Wildermuth,4.6,2.8561111111111113,"If you want to get comfortable with web development, you need to start with the basics. In this course, Front-end Web Development Quick Start with HTML5, CSS, and JavaScript, you will learn to write your own web pages. First, you’ll explore how HTML works to structure your pages. Next, you’ll learn how to use Cascading Style Sheets (CSS) to create good looking web pages. Finally, you’ll get an introduction to modern JavaScript to make your web pages interactive. When you’re finished with this course, you’ll be ready to start writing your own web pages and tackle more advanced topics of building the server and client side of web development.",1,83,
ps_45,Docker for Web Developers,https://www.pluralsight.com/courses/docker-web-developers,Dan Wahlin,4.7,3.743611111111111,"Are you looking to streamline your web development workflow, achieve consistency across environments, and boost productivity? In this course, Docker for Web Developers, you'll learn how to effectively build, run, and integrate Docker containers successfully into your web development workflow. First, you'll explore the benefits that Docker offers developers and the important role it can play in the web development workflow. Next, you'll discover how to install Docker Desktop on your development machine to work with images and containers. From there, you'll learn how to use Docker Hub images, create your own Dockerfiles, and integrate source code into Docker images and containers to speed up the development process. Finally, you'll cover how to use Docker Compose to start web and API servers, databases, and other containers. When you're finished with this course, you'll have the skills and knowledge needed to enhance your development workflow, provide consistency across environments, and achieve productivity gains.",1,23,
ps_46,Web Performance for Progressive Web Apps,https://www.pluralsight.com/courses/web-performance-progressive-web-apps,Yaser Mehraban,4.9,1.8836111111111111,"Developing web applications is complex, but regardless of the choices you make, one thing that’s important (and particularly for PWAs) is performance. In this course, Web Performance for Progressive Web Apps, you'll learn how to measure, spot, and fix performance issues in PWAs. First, you’ll explore how to measure the performance of a web application using different tools.",2,13,
ps_47,Developing an Asynchronous ASP.NET Core Web API,https://www.pluralsight.com/courses/asp-dot-net-core-6-web-api-developing-asynchronous,Kevin Dockx,4.9,3.7358333333333333,"You've built an API with ASP.NET Core. Now it’s time to learn how to improve the scalability of that API by making it asynchronous. In this course, Developing an Asynchronous ASP.NET Core Web API, you’ll learn how to do that, using the async/await keywords. First, you'll learn about the internals of async/await, and when and where it makes sense to use it. Next, you'll discover how to test the impact of writing async code. Finally, you’ll learn all about async streaming, cancellation, & dealing with exceptions.",3,110,
ps_48,Microsoft Azure Developer: Web Jobs,https://www.pluralsight.com/courses/microsoft-azure-web-jobs,Matt Milner,4.2,1.0958333333333332,"At the core of background web process in Azure is a thorough knowledge of Azure Web Jobs. In this course, Microsoft Azure Developer: Web Jobs, you will learn how to build, publish, and manage Web Jobs. First, you will discover how to build and package a Web Job with a website and publish it with the site. Next, you will learn how to build an independent Web Job and how to publish it to Azure. Finally, you will explore how to leverage the Azure WebJobs SDK. When you are finished with this course, you will have a foundational knowledge of Azure Web Jobs that will help you as you move forward to building background processing for your Azure Web Applications.",2,113,
